Ticker,Event_ID,Ticker_BB,Company_Name,Fiscal_Year,Fiscal_Quarter,Fiscal_Quarter_BB,Mgmt_Guidance_Date,Earnings_Announcement_Date,Announcement_Time,Mgmt_Guidance_EPS,Mgmt_Guidance_Type,Guidance_Range_Low,Guidance_Range_High,Analyst_Consensus_EPS,Num_Analysts,Disagreement_Gap,Disagreement_Pct,Actual_EPS,Surprise_EPS,Surprise_Pct,EPS_Beat_Miss,CAR_0_1,CAR_2_60,BHAR_2_60,Market_Cap,Sector,Std_Actual_EPS,Std_Guidance_EPS,Std_Consensus_EPS,Std_Disagreement_Gap,Std_Disagreement_Pct,Std_Surprise_EPS,Std_Surprise_Pct
MRSH US,MRSH US|45400,MRSH US Equity,Marsh & McLennan Cos Inc,2024,Q1 24 ,2024Q1,,2024-04-18,13:00,2.84,,,,2.796,,0.04400000000000004,0.015736766809728197,2.89,0.0940000000000003,0.033619456366237595,Beat,0.035024999999999994,-0.04850899999999998,-0.054167386002546225,97161.0975,Financials,0.014624025908308877,0.014371015079445399,0.01414836555004554,0.00022264952939985913,0.015736766809728242,0.0004756603582633367,0.0336194563662377
DHI US,DHI US|45400,DHI US Equity,DR Horton Inc,2024,Q2 24 ,2024Q2,,2024-04-18,12:30,3.54,,,,3.067,,0.47299999999999986,0.1542223671340071,3.52,0.45299999999999985,0.1477013368112161,Beat,-0.013477000000000001,-0.055191,-0.072684005348435,48359.0507,Consumer Discretionary,0.0241526005214766,0.024289831206257717,0.021044325511184302,0.0032455056950734147,0.154222367134007,0.003108275010292299,0.14770133681121606
CSX US,CSX US|45399,CSX US Equity,CSX Corp,2024,Q1 24 ,2024Q1,,2024-04-17,22:01,0.45,,,,0.451,,-0.0010000000000000009,-0.0022172949002217312,0.46,0.009000000000000008,0.019955654101995582,Beat,-0.004857999999999999,-0.15808899999999998,-0.1672888075278387,68256.2405,Industrials,0.013203214695752008,0.012916188289322617,0.012944890929965557,-2.870264064293998e-05,-0.0022172949002217937,0.00025832376578645115,0.019955654101995474
USB US,USB US|45399,USB US Equity,US Bancorp,2024,Q1 24 ,2024Q1,,2024-04-17,12:45,0.78,,,,0.866,,-0.08599999999999997,-0.09930715935334869,0.9,0.03400000000000003,0.03926096997690535,Beat,-0.030195,-0.070771,-0.0806968341121792,63890.7859,Financials,0.021951219512195124,0.01902439024390244,0.021121951219512197,-0.002097560975609758,-0.09930715935334881,0.0008292682926829276,0.03926096997690534
STZ US,STZ US|45393,STZ US Equity,Constellation Brands Inc,2024,Q4 24 ,2024Q4,,2024-04-11,13:30,2.15,,,,2.102,,0.04800000000000004,0.022835394862036177,2.26,0.15799999999999992,0.07516650808753565,Beat,-0.0028580000000000016,-0.12060000000000004,-0.12543755099803677,48432.6927,Consumer Staples,0.008530877245961044,0.008115657556998338,0.007934470783632793,0.00018118677336554506,0.022835394862036257,0.000596406462328251,0.07516650808753582
GIS US,GIS US|45371,GIS US Equity,General Mills Inc,2024,Q3 24 ,2024Q3,,2024-03-20,12:00,1.18,,,,1.046,,0.1339999999999999,0.12810707456978956,1.17,0.12399999999999989,0.11854684512428287,Beat,-0.010289,-0.077015,-0.07983060299063471,38974.2976,Consumer Staples,0.017047938219437564,0.017193647093107972,0.015241148185924524,0.0019524989071834486,0.12810707456978973,0.0018067900335130404,0.11854684512428294
DVN US,DVN US|45349,DVN US Equity,Devon Energy Corp,2023,Q4 23 ,2023Q4,,2024-02-27,22:10,1.81,,,,1.405,,0.405,0.28825622775800713,1.41,0.004999999999999893,0.0035587188612098883,Beat,0.004479,0.08188199999999995,0.08760359056350042,28081.881,Energy,0.03216974674880219,0.04129591603924253,0.03205566963267169,0.00924024640657084,0.288256227758007,0.00011407711613050514,0.003558718861209993
SRE US,SRE US|45349,SRE US Equity,Sempra,2023,Q4 23 ,2023Q4,,2024-02-27,12:51,1.17,,,,1.116,,0.053999999999999826,0.04838709677419339,1.13,0.01399999999999979,0.012544802867383324,Beat,-0.003531,0.063243,0.06608370943683961,44625.6526,Utilities,0.01593569313213933,0.01649978846425046,0.015738259765900438,0.0007615286983500211,0.04838709677419354,0.0001974333662388937,0.01254480286738347
AEP US,AEP US|45348,AEP US Equity,American Electric Power Co Inc,2023,Q4 23 ,2023Q4,,2024-02-26,22:35,0.64,,,,1.249,,-0.6090000000000001,-0.48759007205764615,1.23,-0.019000000000000128,-0.015212169735788731,Miss,0.022509000000000005,0.06064200000000003,0.06314603937677754,42476.2648,Utilities,0.014918132201334141,0.007762280169799879,0.015148574893875076,-0.007386294724075197,-0.4875900720576461,-0.00023044269254093516,-0.015212169735788714
SNPS US,SNPS US|45343,SNPS US Equity,Synopsys Inc,2024,Q1 24 ,2024Q1,,2024-02-21,22:05,0.08,,,,3.429,,-3.3489999999999998,-0.9766695829687956,3.56,0.13100000000000023,0.03820355788859733,Beat,0.038142999999999996,-0.03959599999999999,-0.04796915864097295,83590.1668,Information Technology,0.006496587466695865,0.0001459907295886711,0.006257527646994415,-0.006111536917405744,-0.9766695829687956,0.00023905981970144975,0.03820355788859739
ADI US,ADI US|45343,ADI US Equity,Analog Devices Inc,2024,Q1 24 ,2024Q1,,2024-02-21,13:00,0.93,,,,1.713,,-0.783,-0.45709281961471104,1.73,0.016999999999999904,0.009924109748978343,Beat,-0.009019000000000004,0.08314800000000001,0.08277162530344828,93912.0168,Information Technology,0.009134107708553326,0.004910242872228089,0.009044350580781416,-0.004134107708553327,-0.45709281961471104,8.975712777191044e-05,0.009924109748978305
O US,O US|45342,O US Equity,Realty Income Corp,2023,Q4 23 ,2023Q4,,2024-02-20,22:15,0.3,,,,1.037,,-0.7369999999999999,-0.7107039537126325,1.0,-0.03699999999999992,-0.03567984570877524,Miss,0.011528,0.0015119999999999888,0.0001612257111021087,43527.3996,Real Estate,0.01910949742021785,0.005732849226065355,0.019816548824765908,-0.014083699598700553,-0.7107039537126325,-0.0007070514045480585,-0.035679845708775214
ECL US,ECL US|45335,ECL US Equity,Ecolab Inc,2023,Q4 23 ,2023Q4,,2024-02-13,14:00,1.42,,,,1.536,,-0.1160000000000001,-0.0755208333333334,1.55,0.014000000000000012,0.00911458333333334,Beat,0.07441899999999999,0.033922999999999995,0.035689681573443544,57877.6807,Materials,0.007636220317272639,0.006995763129372352,0.0075672480047295305,-0.0005714848753571788,-0.07552083333333343,6.897231254310819e-05,0.009114583333333398
ZTS US,ZTS US|45335,ZTS US Equity,Zoetis Inc,2023,Q4 23 ,2023Q4,,2024-02-13,13:00,1.14,,,,1.32,,-0.18000000000000016,-0.13636363636363646,1.24,-0.08000000000000007,-0.060606060606060656,Miss,-0.060107,-0.11543199999999992,-0.12282855376880253,90303.0719,Health Care,0.006304336773603132,0.005795922517667395,0.006711068178351721,-0.0009151456606843258,-0.1363636363636364,-0.00040673140474858926,-0.06060606060606062
ICE US,ICE US|45330,ICE US Equity,Intercontinental Exchange Inc,2023,Q4 23 ,2023Q4,,2024-02-08,13:30,0.65,,,,1.293,,-0.6429999999999999,-0.4972931167826759,1.33,0.037000000000000144,0.0286156225831401,Beat,0.050838999999999995,-0.075421,-0.07362159321758022,73308.3691,Financials,0.010384134915677702,0.005074953154278575,0.01009525296689569,-0.005020299812617114,-0.49729311678267596,0.00028888194878201254,0.028615622583140116
HLT US,HLT US|45329,HLT US Equity,Hilton Worldwide Holdings Inc,2023,Q4 23 ,2023Q4,,2024-02-07,12:00,0.58,,,,1.566,,-0.9860000000000001,-0.6296296296296297,1.68,0.11399999999999988,0.0727969348659003,Beat,-0.009257999999999999,0.011791999999999999,0.00979243096422322,49908.4122,Consumer Discretionary,0.008632206350837529,0.0029801664782653373,0.008046449491316412,-0.0050662830130510745,-0.6296296296296297,0.0005857568595211173,0.07279693486590028
APD US,APD US|45327,APD US Equity,Air Products and Chemicals Inc,2024,Q1 24 ,2024Q1,,2024-02-05,12:00,2.74,,,,3.008,,-0.2679999999999998,-0.08909574468085099,2.82,-0.18800000000000017,-0.06250000000000006,Miss,-0.15454299999999999,0.06269399999999997,0.063880503241045,57372.6304,Materials,0.010923035209358174,0.010613161870085602,0.011651237556648718,-0.0010380756865631165,-0.089095744680851,-0.0007282023472905443,-0.062499999999999944
ABBV US,ABBV US|45324,ABBV US Equity,AbbVie Inc,2023,Q4 23 ,2023Q4,,2024-02-02,13:36,0.46,,,,2.762,,-2.302,-0.833454018826937,2.79,0.028000000000000025,0.010137581462708191,Beat,0.014243,-0.092204,-0.09428335623145279,295886.4164,Health Care,0.016647771346739067,0.0027447938421146846,0.01648069693895817,-0.013735903096843487,-0.833454018826937,0.00016707440778089555,0.010137581462708286
CI US,CI US|45324,CI US Equity,Cigna Group/The,2023,Q4 23 ,2023Q4,,2024-02-02,12:00,3.49,,,,6.527,,-3.037,-0.46529799295235175,6.79,0.2629999999999999,0.04029416270874826,Beat,0.038263,0.06807900000000001,0.07276018013515717,89927.968,Health Care,0.022094234023168034,0.011356241051672525,0.021238448522712484,-0.00988220747103996,-0.46529799295235175,0.0008557855004555498,0.04029416270874821
ITW US,ITW US|45323,ITW US Equity,Illinois Tool Works Inc,2023,Q4 23 ,2023Q4,,2024-02-01,14:00,2.39,,,,2.415,,-0.02499999999999991,-0.010351966873705968,2.42,0.004999999999999893,0.0020703933747411567,Beat,-0.041787,-0.047271,-0.047283910326929246,78501.1261,Industrials,0.009275584515139901,0.009160597930241474,0.009256420084323496,-9.582215408202206e-05,-0.01035196687370582,1.9164430816405453e-05,0.0020703933747412764
PH US,PH US|45323,PH US Equity,Parker-Hannifin Corp,2024,Q2 24 ,2024Q2,,2024-02-01,13:30,5.31,,,,5.279,,0.030999999999999694,0.005872324303845367,6.15,0.8710000000000004,0.16499336995643124,Beat,0.07389,0.056343999999999984,0.058056628755951856,59677.0202,Industrials,0.013240043057050593,0.011431646932185145,0.011364908503767491,6.6738428417654e-05,0.005872324303845479,0.0018751345532831021,0.16499336995643132
RCL US,RCL US|45323,RCL US Equity,Royal Caribbean Cruises Ltd,2023,Q4 23 ,2023Q4,,2024-02-01,12:30,1.06,,,,1.143,,-0.08299999999999996,-0.07261592300962376,1.25,0.10699999999999998,0.09361329833770778,Beat,-0.055237,0.09548,0.09217012818979442,32669.9758,Consumer Discretionary,0.00980392156862745,0.00831372549019608,0.00896470588235294,-0.0006509803921568615,-0.07261592300962366,0.0008392156862745102,0.09361329833770785
HES US,HES US|45322,HES US Equity,Hess Corp,2023,Q4 23 ,2023Q4,,2024-01-31,13:30,1.34,,,,1.381,,-0.040999999999999925,-0.02968863142650248,1.63,0.2489999999999999,0.18030412744388116,Beat,-0.010402999999999997,0.08720400000000002,0.09068008340195921,44082.4091,Energy,0.011357302118171682,0.009336677814938684,0.009622352285395763,-0.0002856744704570792,-0.029688631426502538,0.001734949832775919,0.18030412744388116
HCA US,HCA US|45321,HCA US Equity,HCA Healthcare Inc,2023,Q4 23 ,2023Q4,,2024-01-30,13:30,5.93,,,,5.029,,0.9009999999999998,0.17916086697156489,5.9,0.8710000000000004,0.17319546629548627,Beat,0.07939600000000001,0.0031530000000000104,-0.00018024856064546846,76746.3812,Health Care,0.020576849300735885,0.02068147734802776,0.017539148327695042,0.0031423290203327174,0.17916086697156497,0.003037700973040843,0.17319546629548638
MRSH US,MRSH US|45316,MRSH US Equity,Marsh & McLennan Cos Inc,2023,Q4 23 ,2023Q4,,2024-01-25,13:00,1.53,,,,1.622,,-0.09200000000000008,-0.05672009864364986,1.68,0.05799999999999983,0.03575832305795304,Beat,-0.032973999999999996,0.020573,0.02083188961364346,97968.5629,Financials,0.008455382757058734,0.007700437868035634,0.008163470733303136,-0.0004630328652675021,-0.05672009864364981,0.00029191202375559826,0.03575832305795303
LRCX US,LRCX US|45315,LRCX US Equity,Lam Research Corp,2024,Q2 24 ,2024Q2,,2024-01-24,22:05,0.725,,,,0.713,,0.01200000000000001,0.016830294530154295,0.75,0.03700000000000003,0.0518934081346424,Beat,0.035823,0.036462,0.02648632199926948,109438.7589,Information Technology,0.009031900673177664,0.008730837317405074,0.008586326906634231,0.00014451041077084316,0.016830294530154343,0.00044557376654343235,0.05189340813464247
CSX US,CSX US|45315,CSX US Equity,CSX Corp,2023,Q4 23 ,2023Q4,,2024-01-24,22:01,0.45,,,,0.442,,0.008000000000000007,0.018099547511312233,0.45,0.008000000000000007,0.018099547511312233,Beat,-0.002732000000000001,-0.04947800000000001,-0.0505311293953673,68947.2118,Industrials,0.012897678417884782,0.012897678417884782,0.012668386357122384,0.00022929206076239758,0.018099547511312333,0.00022929206076239758,0.018099547511312333
DHI US,DHI US|45314,DHI US Equity,DR Horton Inc,2024,Q1 24 ,2024Q1,,2024-01-23,12:30,2.84,,,,2.891,,-0.051000000000000156,-0.017640954686959583,2.82,-0.07100000000000017,-0.024558976132826073,Miss,-0.123544,0.017721000000000008,0.010168477192762149,52514.0513,Consumer Discretionary,0.017882054533925176,0.018008877615726063,0.018332276474318326,-0.0003233988585922623,-0.017640954686959448,-0.0004502219403931494,-0.024558976132825896
USB US,USB US|45308,USB US Equity,US Bancorp,2023,Q4 23 ,2023Q4,,2024-01-17,12:45,0.49,,,,0.934,,-0.44400000000000006,-0.47537473233404715,0.99,0.05599999999999994,0.059957173447537405,Beat,-0.033226,-0.016611000000000008,-0.024582135464423116,64429.1734,Financials,0.023924601256645722,0.011841469308844851,0.022571290478492025,-0.010729821169647174,-0.47537473233404715,0.0013533107781536977,0.05995717344753748
STZ US,STZ US|45296,STZ US Equity,Constellation Brands Inc,2024,Q3 24 ,2024Q3,,2024-01-05,13:30,2.77,,,,3.028,,-0.258,-0.08520475561426684,3.19,0.16199999999999992,0.05350066050198148,Beat,0.015476999999999998,-0.012645000000000012,-0.015756681102017556,44512.6095,Consumer Staples,0.013163867453472537,0.011430693682168943,0.012495357570255437,-0.0010646638880864936,-0.08520475561426684,0.0006685098832170996,0.05350066050198142
CTAS US,CTAS US|45645,CTAS US Equity,Cintas Corp,2025,Q2 25 ,2025Q2,,2024-12-19,14:30,1.11,,,,1.017,,0.0930000000000002,0.09144542772861376,1.09,0.07300000000000018,0.07177974434611621,Beat,-0.09299900000000001,0.09138199999999999,0.08776406687286353,82430.2076,Industrials,0.005332941924751701,0.005430794070159989,0.004975781594011449,0.00045501247614854017,0.09144542772861369,0.0003571603307402525,0.07177974434611623
DELL US,DELL US|45622,DELL US Equity,Dell Technologies Inc,2025,Q3 25 ,2025Q3,,2024-11-26,22:05,1.67,,,,2.049,,-0.379,-0.18496827720839434,2.15,0.10099999999999998,0.04929233772571986,Beat,-0.141314,-0.03622999999999998,-0.05338795677647068,102013.6432,Information Technology,0.014913984461709212,0.011584350721420644,0.014213374028856826,-0.002629023307436182,-0.18496827720839432,0.0007006104328523867,0.04929233772571989
FTNT US,FTNT US|45603,FTNT US Equity,Fortinet Inc,2024,Q3 24 ,2024Q3,,2024-11-07,22:05,0.71,,,,0.52,,0.18999999999999995,0.36538461538461525,0.72,0.19999999999999996,0.3846153846153845,Beat,0.12322499999999997,0.084035,0.08115856218208761,61858.1087,Information Technology,0.008903177939903547,0.008779522690738222,0.0064300729565970076,0.002349449734141214,0.3653846153846153,0.0024731049833065398,0.38461538461538436
HAL US,HAL US|45603,HAL US Equity,Halliburton Co,2024,Q3 24 ,2024Q3,,2024-11-07,12:45,0.65,,,,0.754,,-0.10399999999999998,-0.1379310344827586,0.73,-0.02400000000000002,-0.03183023872679048,Miss,-0.05340299999999999,-0.09982799999999994,-0.10241401412887963,26926.2697,Energy,0.023934426229508195,0.021311475409836068,0.024721311475409836,-0.003409836065573768,-0.13793103448275854,-0.0007868852459016404,-0.03183023872679049
MCK US,MCK US|45602,MCK US Equity,McKesson Corp,2025,Q2 25 ,2025Q2,,2024-11-06,22:06,1.88,,,,6.88,,-5.0,-0.7267441860465116,7.07,0.1900000000000004,0.027616279069767498,Beat,0.11894400000000001,-0.018514,-0.020091364742982232,68116.6095,Health Care,0.01345948827292111,0.003579043557721596,0.013097776424002438,-0.00951873286628084,-0.7267441860465116,0.00036171184891867214,0.027616279069767456
YUM US,YUM US|45601,YUM US Equity,Yum! Brands Inc,2024,Q3 24 ,2024Q3,,2024-11-05,13:00,1.36,,,,1.408,,-0.04799999999999982,-0.034090909090908963,1.37,-0.03799999999999981,-0.026988636363636232,Miss,-0.025411000000000003,-0.05845000000000001,-0.059997337906118386,37327.4657,Consumer Discretionary,0.010319373305212414,0.010244049412473638,0.010605604097619766,-0.0003615546851461274,-0.034090909090909,-0.0002862307924073517,-0.02698863636363637
EMR US,EMR US|45601,EMR US Equity,Emerson Electric Co,2024,Q4 24 ,2024Q4,,2024-11-05,12:30,1.73,,,,1.471,,0.2589999999999999,0.1760707002039428,1.48,0.008999999999999897,0.006118286879673621,Beat,0.11210199999999998,0.005310999999999989,0.0025635398910137663,62888.187,Industrials,0.013477825334668974,0.015754485019579274,0.013395865586012204,0.0023586194335670704,0.1760707002039429,8.195974865676976e-05,0.006118286879673615
D US,D US|45597,D US Equity,Dominion Energy Inc,2024,Q3 24 ,2024Q3,,2024-11-01,12:30,1.09,,,,0.929,,0.16100000000000003,0.17330462863293866,0.98,0.050999999999999934,0.05489773950484384,Beat,-0.033666999999999996,-0.128992,-0.13252972155312215,49942.0029,Utilities,0.016462287922056104,0.018310095750041996,0.015605577019989922,0.002704518730052074,0.17330462863293858,0.0008567109020661823,0.05489773950484373
IQV US,IQV US|45596,IQV US Equity,IQVIA Holdings Inc,2024,Q3 24 ,2024Q3,,2024-10-31,12:15,1.57,,,,2.81,,-1.24,-0.44128113879003555,2.84,0.029999999999999805,0.010676156583629824,Beat,-0.016675000000000002,-0.07836799999999998,-0.08633084565725069,39384.092,Health Care,0.01314571375671172,0.0072671727457878175,0.01300685058322533,-0.005739677837437512,-0.4412811387900356,0.00013886317348638967,0.010676156583629758
MET US,MET US|45595,MET US Equity,MetLife Inc,2024,Q3 24 ,2024Q3,,2024-10-30,21:15,1.82,,,,2.166,,-0.34599999999999986,-0.15974145891043393,1.95,-0.21599999999999997,-0.09972299168975068,Miss,-0.031166000000000006,0.034059000000000006,0.03127843653772078,58007.9069,Financials,0.023542194856935893,0.021972715199806835,0.02614994567185802,-0.004177230472051187,-0.1597414589104339,-0.0026077508149221287,-0.09972299168975066
PSA US,PSA US|45595,PSA US Equity,Public Storage,2024,Q3 24 ,2024Q3,,2024-10-30,21:05,2.17,,,,4.252,,-2.082,-0.4896519285042333,4.2,-0.0519999999999996,-0.01222953904045146,Miss,0.01547,-0.17651300000000003,-0.17802204041673841,58203.5384,Real Estate,0.01267886252490491,0.006550745637867536,0.012835838918070398,-0.006285093280202862,-0.48965192850423334,-0.00015697639316548766,-0.012229539040451421
EBAY US,EBAY US|45595,EBAY US Equity,eBay Inc,2024,Q3 24 ,2024Q3,,2024-10-30,21:05,1.31,,,,1.18,,0.13000000000000012,0.11016949152542384,1.19,0.010000000000000009,0.00847457627118645,Beat,-0.062147000000000015,0.05045500000000001,0.045551952637921334,30694.53,Consumer Discretionary,0.018958101003664168,0.02086984228134459,0.018798789230524134,0.0020710530508204553,0.11016949152542371,0.00015931177314003342,0.008474576271186354
KLAC US,KLAC US|45595,KLAC US Equity,KLA Corp,2025,Q1 25 ,2025Q1,,2024-10-30,21:05,7.05,,,,7.059,,-0.009000000000000341,-0.0012749681257969033,7.33,0.2709999999999999,0.038390706898994174,Beat,-0.021492000000000004,0.09009000000000002,0.0918518688645813,93277.9928,Information Technology,0.010528130071958979,0.010125964121051951,0.010138890883759678,-1.2926762707726747e-05,-0.001274968125796939,0.0003892391881993012,0.03839070689899411
KHC US,KHC US|45595,KHC US Equity,Kraft Heinz Co/The,2024,Q3 24 ,2024Q3,,2024-10-30,12:00,-0.24,,,,0.738,,-0.978,-1.3252032520325203,0.75,0.01200000000000001,0.016260162601626032,Beat,-0.016919000000000003,-0.19351800000000005,-0.19027927359872976,42075.9456,Consumer Staples,0.021551724137931036,-0.006896551724137931,0.021206896551724138,-0.02810344827586207,-1.3252032520325203,0.00034482758620689793,0.01626016260162608
EA US,EA US|45594,EA US Equity,Electronic Arts Inc,2025,Q2 25 ,2025Q2,,2024-10-29,21:05,1.11,,,,2.02,,-0.9099999999999999,-0.45049504950495045,2.04,0.020000000000000018,0.00990099009900991,Beat,0.035842,-0.080264,-0.08186324633579178,38092.3461,Communication Services,0.014148980441115273,0.007698709945900957,0.014010264946594533,-0.006311555000693576,-0.45049504950495045,0.00013871549452073965,0.009900990099010023
SYY US,SYY US|45594,SYY US Equity,Sysco Corp,2025,Q1 25 ,2025Q1,,2024-10-29,13:00,1.0,,,,1.126,,-0.1259999999999999,-0.1119005328596802,1.09,-0.03599999999999981,-0.03197158081705134,Miss,-0.009623,-0.045315,-0.047231102167870964,36891.969,Consumer Staples,0.014513981358189083,0.013315579227696406,0.014993342210386151,-0.0016777629826897449,-0.11190053285968014,-0.000479360852197068,-0.031971580817051336
DXCM US,DXCM US|45589,DXCM US Equity,Dexcom Inc,2024,Q3 24 ,2024Q3,,2024-10-24,22:03,0.34,,,,0.434,,-0.09399999999999997,-0.21658986175115202,0.45,0.016000000000000014,0.03686635944700464,Beat,0.012006,0.13033599999999998,0.12989610628065162,29044.6802,Health Care,0.006208609271523178,0.004690949227373068,0.005987858719646799,-0.001296909492273731,-0.21658986175115214,0.00022075055187637926,0.03686635944700454
